"iter","n_obs","n_col_nc","z_u_coef","nonlinear_weight","bonf_pval","f_pval","wald_pval","gam_wald.no.p","gam_wald.no.p.smooth.cntrl"
11,10000,10,0.1,0,0.822987815022821,0.298377866189635,0.312972098801738,0.155885604754774,0.15585568086937
12,10000,10,0.1,0,0.176177942284995,0.0529013816261552,0.048979156434688,0.00652379508774437,0.00652512431896954
13,10000,10,0.1,0,4.49738720299677,0.99826814195962,0.998418000740027,0.666142612595207,0.666117162941457
14,10000,10,0.1,0,0.153706305160955,0.265586867972236,0.271962485059859,0.262640961763759,0.262632806937674
15,10000,10,0.1,0,0.0231154584905854,0.0346784201375183,0.0352116252064679,0.0637719093553892,0.0637810583002121
16,10000,10,0.1,0,0.867054365687397,0.510704768388183,0.517808274433561,0.845470056620066,0.84536877446261
17,10000,10,0.1,0,0.760317024602588,0.318630367128362,0.333704306855585,0.466104675389612,0.466102679979098
18,10000,10,0.1,0,0.961052348061803,0.674739439958256,0.675427542444378,0.960499583825223,0.960570840503876
19,10000,10,0.1,0,0.113258727943515,0.263811522178051,0.257739952786969,0.516527497783443,0.516357593144699
20,10000,10,0.1,0,1.86274850232101,0.72630071225543,0.72589521096695,0.484309853168147,0.484261612922085
21,10000,10,0.1,0,0.172258772893899,0.172576291093788,0.162042555897161,0.124392315039154,0.119726768758432
22,10000,10,0.1,0,0.660441947167015,0.718208862277294,0.703282920402057,0.567231635886966,0.567138092149663
23,10000,10,0.1,0,0.184528977883326,0.680783282255372,0.66747639468226,0.394992694398565,0.394971883348194
24,10000,10,0.1,0,1.3894902808455,0.942127080351169,0.94007433542321,0.442013987460036,0.442014873428618
25,10000,10,0.1,0,0.0531338567821109,0.100748823254632,0.0894406501927529,0.0576062241525999,0.0576114589978177
26,10000,10,0.1,0,0.372540861368339,0.629921933989749,0.631552138559264,0.9512087943432,0.954367273905175
27,10000,10,0.1,0,0.318070738310069,0.263203590936717,0.248878668416715,0.142692743675831,0.142721631180636
28,10000,10,0.1,0,0.729773087712509,0.539711712734067,0.525418278365883,0.101016281025282,0.101070493059741
29,10000,10,0.1,0,1.82377283105737,0.868227809217998,0.867232805117468,0.881946140418901,0.881953731185424
30,10000,10,0.1,0,0.291165440396944,0.417344415761074,0.403325384909386,0.557012635078505,0.557005910929141
31,10000,10,0.1,0,0.160869849071781,0.21206725507832,0.226187037528664,0.355865402183489,0.355908803276266
32,10000,10,0.1,0,0.142501117494073,0.315187516868126,0.316041738462961,0.267373121850602,0.221738340706216
33,10000,10,0.1,0,0.0615377402558819,0.00619382746746625,0.00516321378706974,0.148319696238866,0.148314378187435
34,10000,10,0.1,0,0.252525940152516,0.215734621268617,0.229372459119537,0.392578616845735,0.39257401896995
35,10000,10,0.1,0,0.436360771885402,0.57656380492354,0.582421999775493,0.282518724247643,0.282505340809683
36,10000,10,0.1,0,1.45571714980118,0.599568556664765,0.582561242274714,0.273381780009968,0.273228425812157
37,10000,10,0.1,0,0.00054231950077209,0.000139175380079076,0.000127685267931943,0.000542123844703757,0.000586529330709901
38,10000,10,0.1,0,0.316257567949604,0.185816804886126,0.174293968743059,0.610460691930709,0.610454531936114
39,10000,10,0.1,0,0.115041800065878,0.0698303927429935,0.0666475702708973,0.32305463048094,0.322996550051184
40,10000,10,0.1,0,2.54097960535755,0.918036199298955,0.919894027777252,0.605025399048996,0.605112357446791
41,10000,10,0.1,0,0.689865281786579,0.629196421676913,0.618143709602476,0.996560182457687,0.996559604274454
42,10000,10,0.1,0,0.477585288253823,0.52216379326385,0.516337380861497,0.263692806178145,0.263701353633514
43,10000,10,0.1,0,1.08547878241304,0.64652198086232,0.661212239699432,0.509367854818463,0.509506778896586
44,10000,10,0.1,0,1.0780311753725,0.36538321240687,0.352806014992178,0.195090584306607,0.195075989344778
45,10000,10,0.1,0,0.347772752202456,0.195490697119853,0.199285663009388,0.493812674741623,0.493802283128536
46,10000,10,0.1,0,0.276176748788954,0.0838097882447243,0.0845928019667816,0.00445454639558562,0.00445219555509513
47,10000,10,0.1,0,0.276311921540281,0.303511843894992,0.292866088192758,0.181618221024086,0.181599901836321
48,10000,10,0.1,0,0.234382657675446,0.354524898556184,0.329906511162454,0.0603678315066499,0.060358248427817
49,10000,10,0.1,0,0.114619831833752,0.49615216724492,0.475645919743615,0.142739126678489,0.143532103777194
50,10000,10,0.1,0,0.391235256908039,0.584326948314028,0.594031372676994,0.488605164182188,0.488740334661646
51,10000,10,0.1,0,2.36081529557556,0.954308254538673,0.959028378124077,0.532152056214149,0.532245007822215
52,10000,10,0.1,0,0.910871333526714,0.710877149340524,0.70744631704457,0.384959451582445,0.389622826595368
53,10000,10,0.1,0,1.60710752650134,0.584125177689286,0.580940151131787,0.503603186939179,0.503568492269953
54,10000,10,0.1,0,0.243058928362339,0.0167710460844576,0.0167198251579627,0.927110475303988,0.927126600196481
55,10000,10,0.1,0,0.198027709146316,0.0483233926254063,0.0465611008615128,0.495257326083412,0.495222527914806
56,10000,10,0.1,0,0.456952328062691,0.343050372921536,0.356234605776245,0.644583103245768,0.644759589168195
57,10000,10,0.1,0,0.0426887949496942,0.166313569162706,0.160670095199572,0.18948576172277,0.189503830037602
58,10000,10,0.1,0,0.422543676239434,0.212618994983585,0.209119742457099,0.548488694564768,0.548391287394929
59,10000,10,0.1,0,1.63261137671616,0.684953918151006,0.715587138508536,0.79498584508029,0.794974149650523
60,10000,10,0.1,0,1.15989933892926,0.422478637547807,0.408940496220354,0.468149379118272,0.46822853800843
61,10000,10,0.1,0,0.141876108992846,0.0401122552831222,0.0376970299177994,0.112171282111859,0.104353672669781
62,10000,10,0.1,0,0.48244243647236,0.10226565798063,0.11232543578294,0.350501613779947,0.350480089590732
63,10000,10,0.1,0,0.275216623706475,0.0392053265448837,0.040424058419016,0.486462849305966,0.486515704393869
64,10000,10,0.1,0,0.270310242227524,0.249885589238329,0.251360575833084,0.821052814319837,0.821040671189534
65,10000,10,0.1,0,0.449205964798588,0.0503985277906404,0.0512772431392063,0.274033806201949,0.274042289759125
66,10000,10,0.1,0,0.573164410370974,0.115452742702168,0.122189569458544,0.237452529141143,0.223397295986315
67,10000,10,0.1,0,0.0341949156606905,0.0904056919442225,0.0888625307133429,0.389055495403345,0.389025757444952
68,10000,10,0.1,0,0.081076290632908,0.0373800076918483,0.0398671223662936,0.417230515485847,0.419356477251263
69,10000,10,0.1,0,1.91215599778899,0.776680049873892,0.779465399596091,0.438865287658826,0.43884355829472
70,10000,10,0.1,0,0.620833971790835,0.688204277345333,0.69810815097869,0.3130781186257,0.285227414523867
71,10000,10,0.1,0,0.147838305249247,0.133000988785979,0.143708610796865,0.6496794580414,0.649701118194184
72,10000,10,0.1,0,0.127370257690732,0.27309387204246,0.252628406053396,0.885161028976869,0.885158357399165
73,10000,10,0.1,0,0.217089682470787,0.127680242660258,0.111719128491049,0.598028929554739,0.597990639145459
74,10000,10,0.1,0,0.230095572096335,0.113335358320064,0.119072147148825,0.294165779966575,0.292944802507379
75,10000,10,0.1,0,0.0712089003749213,0.0546279342412239,0.0615744525757491,0.681263368658737,0.681431390256381
76,10000,10,0.1,0,0.382432865278581,0.615361643469474,0.586507445143701,0.469862762013409,0.469857816456158
77,10000,10,0.1,0,0.108266457430208,0.205939236070323,0.190571494163335,0.258080957537489,0.258212602217841
78,10000,10,0.1,0,0.448687154823695,0.262907859671132,0.278699055309001,0.181935016181097,0.181871584433841
79,10000,10,0.1,0,0.238001712265912,0.183485880083235,0.170963143116101,0.546151036554658,0.546186168470125
80,10000,10,0.1,0,0.221379101250653,0.0420828184873244,0.0467627821955658,0.00968935956604478,0.00672423292429808
81,10000,10,0.1,0,0.621979506898147,0.225406762357255,0.218726560737197,0.101211953761312,0.101270295721704
82,10000,10,0.1,0,1.0939343569276,0.569802507118061,0.559412371353464,0.99135233243572,0.991354030878018
83,10000,10,0.1,0,0.671810816388307,0.714604569012144,0.705933028505707,0.695475022263486,0.695468147922309
84,10000,10,0.1,0,0.218828213130866,0.623209435866889,0.607717992519227,0.29244559678784,0.292413839143509
85,10000,10,0.1,0,1.1798348367876,0.553245841603999,0.564148551072298,0.0161980116600485,0.0161976725110657
86,10000,10,0.1,0,0.100320099127944,0.00671361031111223,0.00757113932658915,0.155565302808768,0.143268091149458
87,10000,10,0.1,0,1.22258526637575,0.350401426836766,0.38288223822114,0.208268332814787,0.208240681193306
88,10000,10,0.1,0,0.628259655218195,0.576277775979364,0.552482212478479,0.831804243019833,0.831821504178156
89,10000,10,0.1,0,0.0520734148667413,0.00707747512254391,0.00811868883338629,0.224565977485061,0.224683066664536
90,10000,10,0.1,0,0.890101969636921,0.630391107144125,0.647630042124119,0.376399622580614,0.376425081160277
91,10000,10,0.1,0,0.158041638307034,0.0356467804214854,0.0416357398577456,0.39460577466393,0.394490613767127
92,10000,10,0.1,0,0.570104469030593,0.302659880756616,0.3284926437373,0.557761729472844,0.569512146916761
93,10000,10,0.1,0,1.37786481407609,0.76621829479352,0.775970722040628,0.370771637176138,0.370775255376481
94,10000,10,0.1,0,0.437762109382135,0.14135125491013,0.158419663857449,0.357499339680086,0.379366964877538
95,10000,10,0.1,0,2.38591153463981,0.853837055721326,0.846251884126452,0.838561852838765,0.838554224253545
96,10000,10,0.1,0,0.14648468597331,0.117712721756122,0.121575807952803,0.119783216892372,0.119798799144102
97,10000,10,0.1,0,0.300941787182727,0.302385398400223,0.297837727037447,0.73337689900754,0.728006097795872
98,10000,10,0.1,0,2.03271522014748,0.849747214034387,0.853526035496299,0.76812674982866,0.760975343592301
99,10000,10,0.1,0,0.354382552358687,0.22157493747031,0.217125301832121,0.986255439057986,0.986257635705596
100,10000,10,0.1,0,0.271127264190353,0.0111531597454276,0.0156449800864887,0.122885890890404,0.122887556038682
1,10000,10,0.1,0,0.0572118340389045,0.0905988257804594,0.0925011571390917,0.0887144235488811,0.0887369669871039
2,10000,10,0.1,0,0.910317512389946,0.511993809810934,0.493359103782857,0.825017622315048,0.860740425046746
3,10000,10,0.1,0,0.291344033180496,0.0586626359633404,0.0569741299199815,0.105597013841037,0.105497400650368
4,10000,10,0.1,0,0.321845830173172,0.236786361762203,0.215798817792143,0.0131574342169271,0.0131725503782263
5,10000,10,0.1,0,0.618031185443437,0.589218916760575,0.577252902701644,0.715425408588947,0.715445589282595
6,10000,10,0.1,0,0.822208637918112,0.628872447428598,0.613473723280737,0.100148766955477,0.100144258997039
7,10000,10,0.1,0,1.01004220555017,0.717880678427107,0.708914456749041,0.260395318653688,0.260423029308001
8,10000,10,0.1,0,0.281087680668576,0.234133247040294,0.237691202280434,0.470794787358074,0.49151245265236
9,10000,10,0.1,0,0.00331182867722612,0.0572771648560767,0.0582973510247797,0.0608262685300937,0.0607982965558127
10,10000,10,0.1,0,0.0403280037680188,0.0188443496836869,0.0155634616996366,0.0156872062924041,0.015686220213849
11,10000,10,0.1,0,0.353326623628223,0.0293007964153937,0.0300062847173356,0.00202969592042712,0.00202771856842669
12,10000,10,0.1,0,2.6524475671004,0.901670072023873,0.892326826086857,0.24098059685404,0.240981821154676
13,10000,10,0.1,0,0.605231830024968,0.412394859143106,0.431219765483097,0.232699008077946,0.232729760156683
14,10000,10,0.1,0,0.359477990553561,0.129008178032515,0.126128450421763,0.531636349443901,0.531612722921078
15,10000,10,0.1,0,0.329896267751873,0.313409654672462,0.310489063953724,0.00667145449905771,0.00666901547201868
16,10000,10,0.1,0,0.00606301887421719,0.00552239370916791,0.00409237723330402,0.211368919447637,0.211352153687558
17,10000,10,0.1,0,0.131635537012001,0.00241691540441711,0.00250456140861888,0.0455088388119962,0.0518396815866584
18,10000,10,0.1,0,1.00735039265791,0.552905114825094,0.526418367793991,0.78367474535618,0.783654433314473
19,10000,10,0.1,0,0.0327677190997283,0.07123738690087,0.0682370129155925,0.134083788481925,0.134097110312466
20,10000,10,0.1,0,0.750610025553332,0.470551749713718,0.445066660957412,0.581863690773364,0.581854937477205
21,10000,10,0.1,0,0.101458360249644,0.0272884935920635,0.029970334518048,0.16630826529687,0.166305676232283
22,10000,10,0.1,0,0.249261441341829,0.341520312553432,0.334784471965888,0.616751134970853,0.61672549007492
23,10000,10,0.1,0,0.358307836035802,0.417201800175659,0.412406946965194,0.38554557314793,0.385606263972279
24,10000,10,0.1,0,2.4817412579385,0.964509485142836,0.965605800896658,0.82811327333992,0.82830137356251
25,10000,10,0.1,0,0.893307280750198,0.651118645634156,0.671639936029898,0.700611864442775,0.700583017261506
26,10000,10,0.1,0,0.202059510171313,0.153684794582785,0.182778792579786,0.0907405815611484,0.090754530889355
27,10000,10,0.1,0,0.065927251800986,0.0141229798297612,0.0143258479655373,0.426616321565652,0.426649236723873
28,10000,10,0.1,0,0.394367851511932,0.240089308490546,0.243761952114969,0.16308593705848,0.163085759480946
29,10000,10,0.1,0,0.836366561272802,0.647507497899823,0.634881349295618,0.14350135177163,0.14348913690488
30,10000,10,0.1,0,0.592232860784781,0.254016543380622,0.253810700633755,0.802299990211614,0.802318733024686
31,10000,10,0.1,0,0.618087505814143,0.309660372979567,0.317450227175802,0.538947946951358,0.529672677444951
32,10000,10,0.1,0,1.32103410559554,0.581476337848877,0.581812104493522,0.966749817114668,0.9667478317204
33,10000,10,0.1,0,0.501710985931402,0.117564693483962,0.11902571482378,0.525756041161137,0.525779338620412
34,10000,10,0.1,0,0.44922698825338,0.159556942600685,0.139880761008159,0.719972041230363,0.719914150577
35,10000,10,0.1,0,0.223513680569892,0.474181059576329,0.493198113852807,0.373423507760602,0.373359730843719
36,10000,10,0.1,0,0.221645436162168,0.0916603791444158,0.0913200922215827,0.54208635450228,0.541785959353684
37,10000,10,0.1,0,0.907742043413131,0.602154110620609,0.605807211661941,0.848185845782649,0.817792113703986
38,10000,10,0.1,0,0.0542725476133654,0.318038471119693,0.318203023532997,0.164161939286762,0.164124412468806
39,10000,10,0.1,0,0.179409362344685,0.074711223484928,0.0692210208705382,0.325732374455164,0.325724643301203
40,10000,10,0.1,0,0.256434075535736,0.243529864556721,0.258677612899808,0.610249406997403,0.610140500618643
41,10000,10,0.1,0,1.50318705839904,0.812295381963247,0.803783726825105,0.365089672176375,0.36512109190592
42,10000,10,0.1,0,0.265224956128584,0.181862830781446,0.166896102260891,0.0384602055734697,0.0376845358775094
43,10000,10,0.1,0,0.372760660865137,0.413561255366635,0.401349430217151,0.788797914993991,0.788803162500527
44,10000,10,0.1,0,0.0378325321499919,0.00407570405468466,0.00521157563527086,0.497731582125764,0.497951019709573
45,10000,10,0.1,0,0.810384085475476,0.41112056833828,0.442021825696967,0.291894963080209,0.291831535491501
46,10000,10,0.1,0,2.27094794376207,0.923408212842116,0.92412290221653,0.135461193638638,0.135451875757903
47,10000,10,0.1,0,0.356427956930539,0.284096842924278,0.299643496784066,0.539423912190974,0.539615264041206
48,10000,10,0.1,0,0.0944466018591741,0.0216350035597293,0.0231812713757757,0.0759632142779119,0.0759205268164181
49,10000,10,0.1,0,1.57074262015879,0.836272941447426,0.856202783448675,0.0898480881627535,0.0898553231712932
50,10000,10,0.1,0,0.216357188875166,0.0396816845691632,0.0342591780635386,0.104706871213058,0.104701831734112
51,10000,10,0.1,0,0.0302424790518802,0.0516494644522582,0.0491872211952783,0.59936176522642,0.599350497251961
52,10000,10,0.1,0,0.447488312421786,0.399840892807624,0.402627609824624,0.789398508042204,0.793632824078069
53,10000,10,0.1,0,1.61246382594634,0.678866166337823,0.678194914996526,0.748040417925303,0.748045859341827
54,10000,10,0.1,0,1.0271618408075,0.884906848946841,0.882144572910546,0.0413498063851075,0.0413505117417569
55,10000,10,0.1,0,0.540562861985364,0.56230838805746,0.583771653334679,0.578306931892141,0.578113471497943
56,10000,10,0.1,0,0.0513366158497814,0.0280755521794357,0.0255218469774827,0.0476676058830736,0.0476437925502593
57,10000,10,0.1,0,2.12934674991394,0.833794251253167,0.839000348584068,0.599503333730229,0.599571891017758
58,10000,10,0.1,0,0.0992098704980427,0.0267865479413545,0.0216809612706854,0.851930458914018,0.851958150398194
59,10000,10,0.1,0,0.834200952302796,0.467035873117168,0.47888378941536,0.674751782057815,0.674741254671767
60,10000,10,0.1,0,1.46459716103874,0.599549393983161,0.584660538375908,0.476703792620706,0.476676823117581
61,10000,10,0.1,0,0.34946374279703,0.226164194709243,0.213701816605479,0.919995210325922,0.919984071312809
62,10000,10,0.1,0,4.89647707363342e-06,0.00104577108207537,0.000812669812922939,0.627807543043065,0.627808817745214
63,10000,10,0.1,0,0.73945756252481,0.705079232394573,0.690278819068126,0.806295153898864,0.806152412653307
64,10000,10,0.1,0,0.922459933418223,0.542648154762478,0.555844569889044,0.769577216062615,0.769574176379024
65,10000,10,0.1,0,0.268188279266909,0.02009045433548,0.0188415316849783,0.256834784464608,0.256816945303785
66,10000,10,0.1,0,0.155522974942714,0.0822768922868869,0.0786648501952787,0.367384638141117,0.367418931518811
67,10000,10,0.1,0,0.0307306475126258,0.0380738485619465,0.0380908520822035,0.196268731621571,0.196282854195281
68,10000,10,0.1,0,1.7405928064692,0.792297129358162,0.796756323884207,0.715123572593233,0.715155561974499
69,10000,10,0.1,0,0.40974409394164,0.460411962200571,0.443235398372364,0.947017314476409,0.947008281561229
70,10000,10,0.1,0,0.691571237784835,0.473138231829189,0.508535192297534,0.894487720178178,0.894486874094782
71,10000,10,0.1,0,0.809872236870665,0.408970558194794,0.403789954264393,0.0178479406866008,0.0178475837537585
72,10000,10,0.1,0,1.55906182573797,0.572960580978957,0.583992081702971,0.682117143848428,0.682097869250602
73,10000,10,0.1,0,0.0226820115893807,0.0117086843152979,0.0125114184393982,0.177705126949458,0.177393784305813
74,10000,10,0.1,0,0.271067556793674,0.336839303151267,0.363731031873012,0.501496047127842,0.50149075214862
75,10000,10,0.1,0,0.671516562246117,0.142463605150662,0.126218573735255,0.148395037350186,0.152425872574326
76,10000,10,0.1,0,0.766771712540965,0.260999483108337,0.280902038501029,0.769955686823228,0.769920539296917
77,10000,10,0.1,0,2.0595490652496,0.826549903250358,0.834213092994491,0.193494408209762,0.200759130779019
78,10000,10,0.1,0,0.725477089641866,0.115230722349165,0.128192140351553,0.605929923931393,0.605995129043933
79,10000,10,0.1,0,0.864144610849055,0.730552224348759,0.725672299816609,0.982845325515379,0.982855762666445
80,10000,10,0.1,0,0.145487500334433,0.0423888917333295,0.0439029281612816,0.00250463281287483,0.00250324120877465
81,10000,10,0.1,0,0.320502796248935,0.466372445063196,0.472456525084947,0.36389657942841,0.333562877835474
82,10000,10,0.1,0,0.611666699914599,0.667333797495906,0.68118771979325,0.51825229454903,0.518250227851656
83,10000,10,0.1,0,0.00108043031194962,0.00406710180581523,0.00372758204051871,0.0373610898644,0.0373562684460009
84,10000,10,0.1,0,0.42107437020728,0.220252705634256,0.218641979735916,0.121659327372983,0.113866973030091
85,10000,10,0.1,0,1.83994214943211,0.70843783430903,0.717755717096558,0.0409218780723123,0.0409526124188089
86,10000,10,0.1,0,1.36910211765019,0.720717164292322,0.699041839270568,0.312007772149374,0.370723531811487
87,10000,10,0.1,0,0.259103422119948,0.334538343180966,0.343411036161129,0.374457964554164,0.385305889326878
88,10000,10,0.1,0,0.016760292716921,0.0605175682439466,0.0582037411162285,0.374679290921119,0.374708602820514
89,10000,10,0.1,0,0.209692347992593,0.265174595862024,0.272523427308904,0.423714850090097,0.423730774624116
90,10000,10,0.1,0,0.258585607960372,0.609741733923367,0.637623237251928,0.416020680887225,0.415999429083637
91,10000,10,0.1,0,0.352398458976404,0.475912530540034,0.494391123232515,0.0519328661962928,0.0434057235987367
92,10000,10,0.1,0,0.194473730417093,0.0540794237304509,0.0449071795529474,0.0407654858518401,0.0407528238928661
93,10000,10,0.1,0,1.05529752293414,0.858478874882004,0.859399523048166,0.841709579879609,0.841729039568577
94,10000,10,0.1,0,0.763788288277851,0.378925555274045,0.407056409894197,0.352928367750062,0.352938255075249
95,10000,10,0.1,0,1.27227321775396,0.653146649621161,0.620835236446207,0.200367347404867,0.200368881610565
96,10000,10,0.1,0,0.0183587481973295,0.125565070744951,0.124015696118322,0.671357446245268,0.671278101498847
97,10000,10,0.1,0,0.500921807666867,0.247072658898035,0.257615187062386,0.156897241213071,0.15689430809176
98,10000,10,0.1,0,1.43133152940473,0.726692662527103,0.71908983112851,0.953069677308476,0.953056100133764
99,10000,10,0.1,0,0.360315566998859,0.0979742673385727,0.10145799788849,0.262662033425021,0.262694912025832
100,10000,10,0.1,0,0.356545541836724,0.654931452364002,0.643173351836478,0.47619660238945,0.476124304763139
1,10000,10,0.1,0,1.14980233051497,0.764136477731154,0.745758641446661,0.889324185645237,0.889334854241196
2,10000,10,0.1,0,0.806142676687318,0.223448735067763,0.225856223185188,0.584934245290439,0.5849417553317
3,10000,10,0.1,0,0.342806532326969,0.673157212127371,0.665076002776857,0.510022549912627,0.509980822476335
4,10000,10,0.1,0,0.455808619074652,0.0682388845016256,0.0696121608724025,0.307258240408633,0.307321588345436
5,10000,10,0.1,0,0.33793825103659,0.0382601248900135,0.0441402896175938,0.04220363001892,0.0421961732609266
6,10000,10,0.1,0,0.381491927860894,0.108239282794959,0.110753044916951,0.253300988482756,0.253244985308334
7,10000,10,0.1,0,1.88744362308359,0.836377224415567,0.844426154716964,0.721270395643113,0.721283992057156
8,10000,10,0.1,0,0.336493336532327,0.297846298623032,0.306652714828045,0.940966877235661,0.953575578030804
9,10000,10,0.1,0,0.512908538938639,0.604226800880552,0.617885480394287,0.497729349740244,0.497728188278634
10,10000,10,0.1,0,0.973407447109498,0.498766943338161,0.507570868370465,0.18484337713174,0.185007432957739
11,10000,10,0.1,0,0.00200608748828766,7.73465473499605e-05,8.0798508955704e-05,0.0110212850808246,0.011020806059593
12,10000,10,0.1,0,0.0224426850438307,0.0985587858958637,0.103018892786955,0.0317005265603074,0.0316948983912509
13,10000,10,0.1,0,0.736574350708111,0.430847038117809,0.415330765695581,0.56045217073801,0.560233381165573
14,10000,10,0.1,0,0.461532725451359,0.211252577923885,0.188345198919101,0.287497738292382,0.287507149320331
15,10000,10,0.1,0,0.0756908355516516,0.0743754824545043,0.0733976510954074,0.268054155647852,0.26807506760054
16,10000,10,0.1,0,0.0354243879026741,0.0545791018968707,0.0598220531237416,0.197034065440256,0.19702322493558
17,10000,10,0.1,0,0.244727058623962,0.514431826250217,0.538326268050308,0.433954843788342,0.430225184437664
18,10000,10,0.1,0,0.30097257864337,0.10682765424199,0.12556293792162,0.154644907132838,0.138640955361517
19,10000,10,0.1,0,0.563251595583277,0.53796935671618,0.522576218777067,0.0149645355131608,0.0149631051726284
20,10000,10,0.1,0,0.0482484785114695,0.0072926682940374,0.00903811141568445,0.339139379880391,0.268886944271413
21,10000,10,0.1,0,0.549102060120508,0.298445785678768,0.324876991541557,0.0940652741023756,0.0941424030097374
22,10000,10,0.1,0,0.481987192137601,0.603297010237014,0.597007255267856,0.566738661313558,0.566599477069497
23,10000,10,0.1,0,2.54564129692618,0.881830505205121,0.878206837651048,0.109956969440466,0.109932670532305
24,10000,10,0.1,0,0.0366689229194983,0.088947712466106,0.103133907648619,0.260751048233618,0.260719702787986
25,10000,10,0.1,0,0.404323328299983,0.362914545493924,0.338451984796356,0.547791492055308,0.565476433725869
26,10000,10,0.1,0,0.766113176616174,0.415059248602103,0.394053298829051,0.0276591829118576,0.0276722511853645
27,10000,10,0.1,0,0.620621448156365,0.631386413082648,0.631208507614632,0.208339264744949,0.210540419197721
28,10000,10,0.1,0,2.18038229433695,0.858062430457338,0.857029017565286,0.956921999837832,0.956928775322873
29,10000,10,0.1,0,0.12639497742147,0.0621884898111801,0.061804335667385,0.0668754049541078,0.0668756812874614
30,10000,10,0.1,0,0.0928492990317355,0.0312426958822714,0.0278729558179637,0.131894129882812,0.13301015581809
31,10000,10,0.1,0,0.00511483510804795,0.0111480060666681,0.0102744086647932,0.286349190371136,0.286437072364694
32,10000,10,0.1,0,0.244249296871776,0.217315693645799,0.222316684104022,0.905038609218582,0.905044833200627
33,10000,10,0.1,0,0.839234630067612,0.896983684963193,0.888910913672313,0.780217719556672,0.780074879703597
34,10000,10,0.1,0,1.07971057743842,0.878727126927835,0.878022660811562,0.646163494957043,0.646394192720557
35,10000,10,0.1,0,0.0640936034241433,0.0581298439982945,0.058682568742642,0.110834928820965,0.110334100848966
36,10000,10,0.1,0,0.0339630264035849,0.182258938305593,0.183644123856837,0.483452415866679,0.483565258326603
37,10000,10,0.1,0,0.436244738585198,0.646979213843871,0.643555007630225,0.26879557095192,0.268811655031222
38,10000,10,0.1,0,0.356204899944043,0.0738662121143032,0.0788603491946702,0.56645874925571,0.558595036603871
39,10000,10,0.1,0,0.0880263768838858,0.0341987692389718,0.0353185575370677,0.252880628738257,0.252962621138522
40,10000,10,0.1,0,1.21713132399599,0.39860304017259,0.372232954077874,0.544019037193378,0.54403561409945
41,10000,10,0.1,0,0.245258567314073,0.0174017032135747,0.0145684620891973,0.214466564413511,0.214459459804846
42,10000,10,0.1,0,0.0830556545419439,0.0423358649285962,0.0449368376616106,0.566614086751875,0.566827806142728
43,10000,10,0.1,0,0.47108232054308,0.767176886890938,0.764551837919719,0.723863628333644,0.723929170180527
44,10000,10,0.1,0,0.555460053761907,0.454647593569831,0.455668729937805,0.957536660494403,0.957558529869467
45,10000,10,0.1,0,0.183423314855699,0.229202462877797,0.232062922598444,0.606232834489824,0.56162494266041
46,10000,10,0.1,0,0.498840876541203,0.123689681048291,0.134170031395444,0.163462743789055,0.16348230423938
47,10000,10,0.1,0,0.205651583840864,0.16498713437764,0.162797544877506,0.838300852395383,0.838328932988798
48,10000,10,0.1,0,1.15953060887112,0.740805779649644,0.757716364285114,0.0122706367695359,0.012273310330096
49,10000,10,0.1,0,0.881051926603961,0.749039062702491,0.745238322279573,0.829887980097768,0.829877657921605
50,10000,10,0.1,0,0.233535806639959,0.117089966151029,0.113735527288242,0.376841395844959,0.320121726270937
51,10000,10,0.1,0,0.381847280608834,0.437478361712805,0.470002767421717,0.919838881292913,0.919848242209451
52,10000,10,0.1,0,0.53500286836472,0.350317951891752,0.347422865629936,0.278487154318453,0.278472897090227
53,10000,10,0.1,0,0.117012101389888,0.492177777947833,0.501553136453677,0.924783684033279,0.924778542979693
54,10000,10,0.1,0,1.33744514943925,0.824550547175935,0.824005324419902,0.739403537515605,0.739389543024304
55,10000,10,0.1,0,1.45039683542242,0.717726829506408,0.711499922349641,0.0225295371260359,0.0225365189237644
56,10000,10,0.1,0,0.208659275052738,0.0155251195420718,0.016016467422073,0.067196108119475,0.0672097091287039
57,10000,10,0.1,0,0.421132729071355,0.509384603815034,0.478583273202097,0.639227363928885,0.639204548681963
58,10000,10,0.1,0,2.40492170911021,0.881207854969593,0.877380432615722,0.340797208827691,0.340809393984079
59,10000,10,0.1,0,0.00817548037355335,0.0168702263655345,0.0165790323869197,0.0555850358271633,0.0555928673365892
60,10000,10,0.1,0,0.127937298426758,0.0542810134390082,0.0516570451218437,0.358861154256825,0.358816790990638
61,10000,10,0.1,0,0.279115679972296,0.11856364842574,0.110056355994758,0.10884927565814,0.108794566529283
62,10000,10,0.1,0,1.62047888052239,0.538736648458149,0.534143814989222,0.905752529707081,0.905743924221608
63,10000,10,0.1,0,0.0765038298101656,0.044541346957368,0.041230603976134,0.0783179736284598,0.0783184987428913
64,10000,10,0.1,0,2.06760670361254,0.863283843914368,0.856204993349881,0.847657532460655,0.847648913131499
65,10000,10,0.1,0,0.243754065287926,0.337685134623569,0.338880935113226,0.726422096973201,0.702236556253717
66,10000,10,0.1,0,0.20544412864097,0.504376774285411,0.505217174365187,0.0439766667036738,0.0439668756655865
67,10000,10,0.1,0,0.472721767835698,0.495675098888285,0.488086910029523,0.053430004145863,0.0534349641860257
68,10000,10,0.1,0,0.179669647647827,0.228001899367928,0.20593045291502,0.971470992046705,0.971337670604995
