"iter","n_obs","n_col_nc","z_u_coef","nonlinear_weight","bonf_pval","f_pval","wald_pval","gam_wald.no.p","gam_wald.no.p.smooth.cntrl","kci_pval","itp_ftest_pval","idp_wilcox_pval","cntrl_observed"
17,10000,10,0.4,0,0.0380613422606827,0.000722725954412386,0.000777799574984472,0.0789824715982735,0.0789910185875682,NA,NA,NA,TRUE
18,10000,10,0.4,0,0.00753876295853049,1.47691499680552e-05,1.17121149234567e-05,0.10288127694952,0.102864717513824,NA,NA,NA,TRUE
19,10000,10,0.4,0,0.0375349361318878,0.000704715352289303,0.000857022182936262,0.0903030147896012,0.0902767516215352,NA,NA,NA,TRUE
20,10000,10,0.4,0,0.00359034846949016,0.000103717491351386,0.000100754236237455,0.000555527065174699,0.000554724363579191,NA,NA,NA,TRUE
21,10000,10,0.4,0,0.0466208097070703,8.05982008704388e-06,6.49650225159615e-06,0.0929836001955202,0.0929922708914457,NA,NA,NA,TRUE
22,10000,10,0.4,0,6.18329567048056e-05,1.61422371863714e-07,2.93359922465264e-07,0.0650875353878915,0.0651289264178109,NA,NA,NA,TRUE
23,10000,10,0.4,0,0.0122052948704718,6.39898357899711e-08,3.38525785181787e-08,0.00043407782783933,0.000434044991673406,NA,NA,NA,TRUE
24,10000,10,0.4,0,0.00691651297000075,8.06716009703367e-07,5.47086041469136e-07,0.020123439558542,0.0201248012033053,NA,NA,NA,TRUE
25,10000,10,0.4,0,0.00714594645099425,4.3123234469724e-07,3.01189894025278e-07,0.00862045970696368,0.00840767372015704,NA,NA,NA,TRUE
26,10000,10,0.4,0,0.00713780840444978,3.25824938988294e-06,2.59771037425249e-06,0.00353121817249247,0.00335822907026676,NA,NA,NA,TRUE
27,10000,10,0.4,0,0.000381675125168294,6.8553116504264e-07,3.25048609806089e-07,0.0135837364788336,0.0135955107891079,NA,NA,NA,TRUE
28,10000,10,0.4,0,0.0291869553813522,2.51328599280661e-07,4.02870314886172e-07,0.00544159681756462,0.00544159316578187,NA,NA,NA,TRUE
29,10000,10,0.4,0,0.000254727387041473,3.36514200191198e-08,2.05785697371397e-08,0.00042640785599235,0.000425783426531484,NA,NA,NA,TRUE
30,10000,10,0.4,0,0.00820028821268314,3.73417601037075e-05,4.37229340688461e-05,0.0104092783201474,0.0104070556232458,NA,NA,NA,TRUE
31,10000,10,0.4,0,0.00220988640582156,2.29030407953309e-08,2.75830313034575e-08,0.00368924318931163,0.00368954078981287,NA,NA,NA,TRUE
32,10000,10,0.4,0,0.00177399145714565,5.68277188864144e-06,3.73133886988342e-06,0.00699068319062501,0.00698869358517256,NA,NA,NA,TRUE
33,10000,10,0.4,0,0.00128290709693808,2.06740971283491e-07,1.26481950468715e-07,0.021063617896519,0.0210480586481695,NA,NA,NA,TRUE
34,10000,10,0.4,0,0.014534974723132,1.1249724271194e-06,9.57473390683639e-07,0.0485123236598315,0.0485767313815534,NA,NA,NA,TRUE
35,10000,10,0.4,0,0.117619024188582,1.14467297729142e-05,9.28942223821227e-06,0.00209349431287142,0.00209544721610937,NA,NA,NA,TRUE
36,10000,10,0.4,0,0.00258463495412693,1.78219682443112e-08,1.57228331465475e-08,6.48638979859895e-05,6.48238260737513e-05,NA,NA,NA,TRUE
37,10000,10,0.4,0,0.00137013426309086,6.48938724711867e-05,9.46152093144192e-05,0.0583209165953545,0.0583262192710531,NA,NA,NA,TRUE
38,10000,10,0.4,0,0.00203580909107448,5.63625403506483e-06,5.36991425559297e-06,0.140050186954267,0.139976572497339,NA,NA,NA,TRUE
39,10000,10,0.4,0,0.0437257629955791,0.00118286584690669,0.00109235732390522,0.00429228018336969,0.00429195731042285,NA,NA,NA,TRUE
40,10000,10,0.4,0,0.00186169837826185,8.40529541991629e-07,9.91060845723091e-07,0.00314112469369832,0.00300674582046658,NA,NA,NA,TRUE
41,10000,10,0.4,0,0.0328942073504622,0.000120180592141987,7.17858045702346e-05,0.00268182379945625,0.00268600255288462,NA,NA,NA,TRUE
42,10000,10,0.4,0,0.002005636081286,4.00739450232581e-05,2.60555142630459e-05,0.0203794267602382,0.0203795375346245,NA,NA,NA,TRUE
43,10000,10,0.4,0,0.00280279526031618,4.63129561320584e-07,6.56474623328407e-07,0.000677258084460841,0.000677879811181003,NA,NA,NA,TRUE
44,10000,10,0.4,0,0.0617782666806401,3.06915695556902e-06,1.7709571672464e-06,1.79190749693969e-05,1.79521545623275e-05,NA,NA,NA,TRUE
45,10000,10,0.4,0,0.00289676224790052,5.57777444021851e-06,7.08347695688172e-06,0.00253343781308268,0.00233921579797292,NA,NA,NA,TRUE
46,10000,10,0.4,0,0.00572623435224812,3.37070042021153e-05,2.15116529871384e-05,0.0370830071155361,0.0370896708529881,NA,NA,NA,TRUE
47,10000,10,0.4,0,0.0572422066453772,0.000226797219955295,0.000154377310677356,0.00184853684481556,0.00184615104804276,NA,NA,NA,TRUE
48,10000,10,0.4,0,0.176822636987207,0.103323352662826,0.095988001693346,0.815977419385241,0.816078489497793,NA,NA,NA,TRUE
49,10000,10,0.4,0,0.420242688485598,0.0354778455347172,0.0313957699037346,0.228109600362997,0.228104682479869,NA,NA,NA,TRUE
50,10000,10,0.4,0,0.108034947726966,0.0371906079083359,0.0352026124946792,0.196882229834714,0.196866730792124,NA,NA,NA,TRUE
51,10000,10,0.4,0,0.0206592349732117,5.76733922061686e-07,5.9234069071934e-07,0.0292603976316942,0.0292676139228454,NA,NA,NA,TRUE
52,10000,10,0.4,0,0.0151578279165745,3.94765048911981e-06,4.32395040117495e-06,0.0568676397306324,0.0502219068394034,NA,NA,NA,TRUE
53,10000,10,0.4,0,0.0758080576852411,5.25373523783683e-05,5.1301071066101e-05,0.0501447195354549,0.0501447689656842,NA,NA,NA,TRUE
54,10000,10,0.4,0,0.0349756093524454,0.00121140127506179,0.00154985798755902,0.681621296941042,0.681616821863166,NA,NA,NA,TRUE
55,10000,10,0.4,0,0.0663659627705329,0.000629673489909568,0.00053886368150291,0.848415411549334,0.848396903302266,NA,NA,NA,TRUE
56,10000,10,0.4,0,0.0161744319439741,0.000268295166889567,0.000202339565963161,0.0195793049661466,0.0195886414852936,NA,NA,NA,TRUE
57,10000,10,0.4,0,0.00716312234026646,6.82888168595728e-09,7.68330876699252e-09,0.000404651947673695,0.000404867894012854,NA,NA,NA,TRUE
58,10000,10,0.4,0,7.31917610415959e-05,4.52700988329488e-09,3.4686169492204e-09,0.000199893505104631,0.000199867631158793,NA,NA,NA,TRUE
59,10000,10,0.4,0,0.000956570164468172,2.99646207238527e-07,1.76659172401727e-07,0.0142337647276163,0.0142289320253297,NA,NA,NA,TRUE
60,10000,10,0.4,0,0.00855775775399223,5.5753687192048e-10,3.56401352874514e-10,4.42520295740323e-07,4.42385005452866e-07,NA,NA,NA,TRUE
61,10000,10,0.4,0,0.000334662890288789,2.31905836238107e-09,1.92900950768404e-09,0.000213531163337444,0.000213902027165015,NA,NA,NA,TRUE
62,10000,10,0.4,0,0.000241984743693135,1.64474856363318e-08,1.45254819283736e-08,0.00274152038398778,0.00190288936311062,NA,NA,NA,TRUE
63,10000,10,0.4,0,0.0428576721361379,3.62596494699999e-05,2.04169240192176e-05,0.00906117466590706,0.00706428222076484,NA,NA,NA,TRUE
64,10000,10,0.4,0,0.0104669924142792,4.0444170285386e-08,4.94290128827402e-08,0.000582387853090505,0.000581722492995246,NA,NA,NA,TRUE
65,10000,10,0.4,0,0.0120854113811913,4.20940018670916e-06,6.47976241674453e-06,0.0121983605347663,0.0121958306821158,NA,NA,NA,TRUE
66,10000,10,0.4,0,0.00438817930832239,2.68734245286841e-07,3.27155681545399e-07,0.0065111589612884,0.00651098986931056,NA,NA,NA,TRUE
67,10000,10,0.4,0,0.0215044351494296,0.0104100029511131,0.00901826133306594,0.00631852404438993,0.00631529488538886,NA,NA,NA,TRUE
68,10000,10,0.4,0,0.00928610838426909,1.34169269716714e-06,1.26546285950102e-06,0.00440025013047984,0.0044010924988017,NA,NA,NA,TRUE
69,10000,10,0.4,0,0.00344810366291075,4.69396991553671e-06,7.84768737227548e-06,2.08610411592813e-05,2.082847171595e-05,NA,NA,NA,TRUE
70,10000,10,0.4,0,0.00133334550079579,8.7332836148208e-07,8.83272656904133e-07,0.000766576493975157,0.0007670781472785,NA,NA,NA,TRUE
71,10000,10,0.4,0,0.000263958767352195,9.26046087959896e-06,1.13930478010671e-05,0.000930990923221908,0.00093097883953538,NA,NA,NA,TRUE
72,10000,10,0.4,0,0.00211100530313593,2.60312212636951e-05,2.05020145813695e-05,0.000914497634139311,0.000914031267914943,NA,NA,NA,TRUE
73,10000,10,0.4,0,0.016219990829781,4.11768619761833e-05,4.71035766784755e-05,0.0355338952571768,0.0354902194306955,NA,NA,NA,TRUE
74,10000,10,0.4,0,0.0262701248143818,1.96268320522241e-05,2.84287239822323e-05,0.132067848073168,0.13205199075632,NA,NA,NA,TRUE
75,10000,10,0.4,0,0.00438343444822145,0.000697798191421791,0.000529707687868086,0.0495411797670011,0.0495572404792104,NA,NA,NA,TRUE
76,10000,10,0.4,0,3.70764784442036e-05,2.46575300583317e-08,1.47272171124868e-08,0.000990173710305742,0.000991844755205614,NA,NA,NA,TRUE
77,10000,10,0.4,0,5.02329038217466e-05,2.49233627948449e-07,1.93284901306434e-07,0.000642567196940447,0.000642901662889062,NA,NA,NA,TRUE
78,10000,10,0.4,0,0.380362530463611,0.0281444442710383,0.0257679348358542,0.516308492254979,0.516216820148812,NA,NA,NA,TRUE
79,10000,10,0.4,0,0.00459485008187644,8.74327626067452e-09,5.76219316705817e-09,0.00269970752934823,0.00270021582488837,NA,NA,NA,TRUE
80,10000,10,0.4,0,0.00269312701926325,1.00103871936265e-07,1.23509807714584e-07,0.0131383839322965,0.0131379323637538,NA,NA,NA,TRUE
81,10000,10,0.4,0,0.00411890842032016,1.15006155790826e-05,7.33374524375385e-06,0.0175284769718603,0.0175428429446349,NA,NA,NA,TRUE
82,10000,10,0.4,0,0.00010023161198618,2.85158044939791e-10,2.0752766172194e-10,0.0013520980073195,0.00134995222845375,NA,NA,NA,TRUE
83,10000,10,0.4,0,0.0145442205885444,3.43931322828853e-06,2.90545611048021e-06,0.0134406406267327,0.0134381568214916,NA,NA,NA,TRUE
84,10000,10,0.4,0,6.72211419740354e-05,1.27539348369336e-08,5.96715621359323e-09,0.00140524821487875,0.00140687256881139,NA,NA,NA,TRUE
85,10000,10,0.4,0,0.00100871155771707,8.415371698815e-09,3.73606701131735e-09,0.00141408869611681,0.00141420306462876,NA,NA,NA,TRUE
86,10000,10,0.4,0,0.000474694750708181,1.65199003703663e-10,1.64590563400679e-10,0.00175961929524915,0.00175888707783187,NA,NA,NA,TRUE
87,10000,10,0.4,0,6.10423966493807e-05,2.52004435256314e-09,9.89990422972653e-10,3.597163129343e-05,3.59768315096743e-05,NA,NA,NA,TRUE
88,10000,10,0.4,0,0.000254679593844866,9.63072620953814e-10,9.84277326310234e-10,0.000656156838741095,0.000655754636758396,NA,NA,NA,TRUE
89,10000,10,0.4,0,0.0018070615674555,5.21635393600264e-06,3.13581136057728e-06,0.00916399947069424,0.0091584216793459,NA,NA,NA,TRUE
90,10000,10,0.4,0,0.0113649733853548,1.26146689100938e-05,1.25037158108521e-05,0.0494216462899801,0.0494056820550693,NA,NA,NA,TRUE
91,10000,10,0.4,0,0.0729549696844019,0.0570031238226024,0.0589530977449007,0.156656160760734,0.156698115937802,NA,NA,NA,TRUE
92,10000,10,0.4,0,0.000285817469587725,3.51433912112412e-05,3.98163219159642e-05,0.0593437009485064,0.059355010520422,NA,NA,NA,TRUE
93,10000,10,0.4,0,0.133028370407613,0.00609673400945582,0.00657263871933056,0.410732829688166,0.410705085235064,NA,NA,NA,TRUE
94,10000,10,0.4,0,0.00662135813807368,0.00128093174193808,0.00129676371065923,0.513519479631094,0.513414506258055,NA,NA,NA,TRUE
95,10000,10,0.4,0,0.00155012018239391,0.000125469692639956,0.000102298180421956,0.0923381045781028,0.0923100931987158,NA,NA,NA,TRUE
96,10000,10,0.4,0,0.00435418567400982,1.81978330911441e-06,1.28849316172186e-06,0.000266940458018783,0.000266915059792376,NA,NA,NA,TRUE
97,10000,10,0.4,0,0.0340240866185993,7.20855613225408e-05,4.53977222926172e-05,0.00434675606582091,0.00434615799041189,NA,NA,NA,TRUE
98,10000,10,0.4,0,0.00151095948546371,2.78622589553428e-08,2.94126305533382e-08,0.024619721503026,0.0246107077016903,NA,NA,NA,TRUE
99,10000,10,0.4,0,0.000328814778976547,7.08276464226676e-09,5.45252953898512e-09,4.8868158250337e-05,4.88690471501052e-05,NA,NA,NA,TRUE
100,10000,10,0.4,0,0.0024078454450885,1.55719941605246e-06,2.21078981299527e-06,0.000287193576522293,0.000286919996192001,NA,NA,NA,TRUE
1,10000,10,0.4,0,0.0025813042541978,9.46108208404795e-09,1.40968405837327e-08,0.000693302319298428,0.000692971010299165,NA,NA,NA,TRUE
2,10000,10,0.4,0,0.00365988679081833,2.11503378186119e-07,1.48460728821576e-07,0.00279182535269262,0.00279162488692551,NA,NA,NA,TRUE
3,10000,10,0.4,0,0.0158565622886963,3.77472050881904e-05,4.04885279855494e-05,0.0135209660130815,0.0146523223878234,NA,NA,NA,TRUE
4,10000,10,0.4,0,0.00363888435839949,3.66703246915588e-09,3.23079285546868e-09,0.00124146114530133,0.00124197831187994,NA,NA,NA,TRUE
5,10000,10,0.4,0,0.086378789290097,0.00144014382706345,0.00129916244006478,0.0321181279469906,0.0321111392395275,NA,NA,NA,TRUE
6,10000,10,0.4,0,0.000614354695229593,2.82083605640214e-09,7.33428240362599e-09,0.00221366240021437,0.00233514832740811,NA,NA,NA,TRUE
7,10000,10,0.4,0,0.0124816235910301,2.82088706786733e-05,1.63726679395237e-05,0.00759036623122888,0.00758323212517495,NA,NA,NA,TRUE
8,10000,10,0.4,0,0.00977101344630725,0.00100709391389216,0.000580417627334184,0.0436750538512839,0.0437140997080176,NA,NA,NA,TRUE
9,10000,10,0.4,0,7.17313626334305e-05,6.45154029003056e-09,6.00081906387828e-09,7.04344923473377e-05,7.03137282266619e-05,NA,NA,NA,TRUE
10,10000,10,0.4,0,0.0162716230234127,8.74610388118905e-05,0.00011505449778737,0.192406625079235,0.192455978656062,NA,NA,NA,TRUE
11,10000,10,0.4,0,0.00626431350000549,2.14640291555943e-05,1.58062941792991e-05,0.0818371324831716,0.0818475075770514,NA,NA,NA,TRUE
12,10000,10,0.4,0,0.000622562597589668,1.7765028759657e-05,2.59575442703719e-05,0.124760583765186,0.137018346295741,NA,NA,NA,TRUE
13,10000,10,0.4,0,0.211810880777606,0.00517703708336942,0.00545400109087624,0.04758724985317,0.0474000897601168,NA,NA,NA,TRUE
14,10000,10,0.4,0,0.000102413628545874,4.55533822395283e-05,4.56077694571677e-05,0.017736325058511,0.0177341456243261,NA,NA,NA,TRUE
15,10000,10,0.4,0,0.00961803715654764,3.76481489521774e-05,2.05190673502331e-05,0.0739947911860718,0.0739829089187313,NA,NA,NA,TRUE
16,10000,10,0.4,0,0.00339933936999744,6.17323265232292e-06,7.92202162969158e-06,0.0350349859076436,0.0350299254104622,NA,NA,NA,TRUE
17,10000,10,0.4,0,0.000928926498080104,1.41338720858694e-06,1.94697758626461e-06,0.00198106880817683,0.00198030631998129,NA,NA,NA,TRUE
18,10000,10,0.4,0,0.00823838339393722,2.84590828436423e-08,2.99788216473473e-08,0.000143575708086208,0.000143856755367152,NA,NA,NA,TRUE
19,10000,10,0.4,0,0.0898255019943771,0.000978798548514019,0.000977294140434015,0.192809939841191,0.192826744628576,NA,NA,NA,TRUE
20,10000,10,0.4,0,0.00553425308651325,2.05375460222738e-06,1.39294087009301e-06,0.00103146300773549,0.00103182591588674,NA,NA,NA,TRUE
21,10000,10,0.4,0,0.00419647006718751,3.51305793893817e-07,1.60911811764031e-07,0.00240327029173615,0.00240272726242404,NA,NA,NA,TRUE
22,10000,10,0.4,0,0.00038604248367299,3.33477615945637e-09,1.37493483265416e-09,0.00014142209369794,0.00014129135855825,NA,NA,NA,TRUE
23,10000,10,0.4,0,0.00147524700555576,7.82877743928741e-07,5.24208276675431e-07,4.76780271763122e-06,4.76799967660282e-06,NA,NA,NA,TRUE
24,10000,10,0.4,0,0.00744458482060113,1.72992577541862e-07,1.45621571023824e-07,0.0058524175548762,0.00584705916509909,NA,NA,NA,TRUE
25,10000,10,0.4,0,0.355214634951484,0.0166165442954684,0.0134348658625913,0.457617212543612,0.457594503681955,NA,NA,NA,TRUE
26,10000,10,0.4,0,0.0314976994013677,0.000376985845746454,0.000314624699470856,0.10702067271367,0.107004140688376,NA,NA,NA,TRUE
27,10000,10,0.4,0,0.00152042136008324,4.17556439602101e-07,2.78332761727285e-07,0.0632323266541805,0.0632246039261172,NA,NA,NA,TRUE
28,10000,10,0.4,0,0.0527643742932859,0.0265476560434549,0.0255138248555552,0.2453385497381,0.24536487202481,NA,NA,NA,TRUE
29,10000,10,0.4,0,0.00391436804314498,5.46177458468305e-07,3.23415954572859e-07,0.0857240650159002,0.0857086119518436,NA,NA,NA,TRUE
30,10000,10,0.4,0,0.0703060244496479,0.00184601801960248,0.0012644160424421,0.224290153962904,0.224074457748928,NA,NA,NA,TRUE
31,10000,10,0.4,0,0.0133172832691594,0.000249119018576462,0.000198111748484386,0.585174991132104,0.585149853168615,NA,NA,NA,TRUE
32,10000,10,0.4,0,0.0197480218386847,1.12270493606388e-06,7.54415627302052e-07,0.0121892046493932,0.0121911717198115,NA,NA,NA,TRUE
33,10000,10,0.4,0,0.0303652112562568,0.000103725578469705,4.46692810308624e-05,0.142974238767976,0.14298164136982,NA,NA,NA,TRUE
34,10000,10,0.4,0,0.00763969454612539,1.16911635048803e-07,7.90859777666242e-08,0.0409108163473249,0.0409099849716841,NA,NA,NA,TRUE
35,10000,10,0.4,0,0.00544173794331042,1.16616565351173e-08,9.75506586620156e-09,0.000838931159257372,0.000838041557569767,NA,NA,NA,TRUE
36,10000,10,0.4,0,0.0223676213357943,2.97207770636127e-05,2.41273834689082e-05,0.0767647465466755,0.0767592949726869,NA,NA,NA,TRUE
37,10000,10,0.4,0,0.000218072192089708,1.32624396608509e-06,1.09226569589005e-06,0.0229523606261077,0.0229486682190568,NA,NA,NA,TRUE
38,10000,10,0.4,0,0.0164152144094564,7.24087309751269e-05,7.84288503102859e-05,0.00423678147653128,0.00423572842622969,NA,NA,NA,TRUE
39,10000,10,0.4,0,0.00121285116362581,2.96024831904576e-09,1.39391131970257e-09,0.000280840559282236,0.000280737780101182,NA,NA,NA,TRUE
40,10000,10,0.4,0,0.0261146783241002,0.00931328839438261,0.00934980224072179,0.415669419388031,0.415694702371426,NA,NA,NA,TRUE
41,10000,10,0.4,0,0.000871632884988283,2.22826967042977e-07,2.64394468652007e-07,0.00151822541479141,0.00151809695843731,NA,NA,NA,TRUE
42,10000,10,0.4,0,0.0245467041022701,0.00192982133995807,0.001797253871204,0.0736562124163349,0.0736347711585211,NA,NA,NA,TRUE
43,10000,10,0.4,0,0.010219432672535,0.00183245961637584,0.00177837551833515,0.0532891451506848,0.0532833687677014,NA,NA,NA,TRUE
44,10000,10,0.4,0,0.0939742886227006,0.00127392690645599,0.000979164891039108,0.395051962630272,0.395066163438027,NA,NA,NA,TRUE
45,10000,10,0.4,0,0.0206401570583661,3.12356554182105e-07,4.34724407583076e-07,0.0234914659074036,0.0234791376010207,NA,NA,NA,TRUE
46,10000,10,0.4,0,0.0238303693844186,5.62564119627616e-06,6.47098276929103e-06,0.000905451933443935,0.000905477402049651,NA,NA,NA,TRUE
47,10000,10,0.4,0,0.0175596025339014,3.42541757496021e-06,3.25768001729898e-06,0.0476234050852813,0.0476212580750472,NA,NA,NA,TRUE
48,10000,10,0.4,0,0.000108072060624143,1.10336561253549e-10,4.31251701016322e-11,0.000197718249234424,0.000198052992827627,NA,NA,NA,TRUE
49,10000,10,0.4,0,0.00127072423353867,7.2683692188945e-09,5.57878565565773e-09,0.00151005535021742,0.00150938154265609,NA,NA,NA,TRUE
50,10000,10,0.4,0,0.0390413370742132,9.04301630483961e-06,9.14008866370608e-06,0.0136570977273131,0.0136486461358737,NA,NA,NA,TRUE
51,10000,10,0.4,0,0.0199400147975865,2.53219871914155e-05,2.11498305289215e-05,0.0316101107860759,0.0316083543579556,NA,NA,NA,TRUE
52,10000,10,0.4,0,0.00271755767575096,1.22262695429647e-06,1.23118686312651e-06,0.0850680404353432,0.0841875319523994,NA,NA,NA,TRUE
53,10000,10,0.4,0,0.100523287004832,0.00145519903363252,0.00155553594995417,0.0171792856872215,0.0171707735772084,NA,NA,NA,TRUE
54,10000,10,0.4,0,0.0363579888386393,2.87543857428471e-05,3.39455126899812e-05,0.017896525861583,0.0178994090421871,NA,NA,NA,TRUE
55,10000,10,0.4,0,0.0014451713608284,1.36250640847434e-07,9.19719621572668e-08,0.00378670827086069,0.00378461014013703,NA,NA,NA,TRUE
56,10000,10,0.4,0,0.0596003535501572,2.43523497879084e-05,1.89868295252804e-05,0.00244231095878711,0.00244387541037369,NA,NA,NA,TRUE
57,10000,10,0.4,0,0.00629831880966781,5.75978422951606e-07,7.69361129471235e-07,0.0265833413436957,0.0265716090877166,NA,NA,NA,TRUE
58,10000,10,0.4,0,0.000244245224944918,1.03423544757537e-07,5.04549396707077e-08,0.0390015629314805,0.0409836541665637,NA,NA,NA,TRUE
59,10000,10,0.4,0,0.0197915126389482,0.000515333995138551,0.000575480084990199,0.0150245999285643,0.0150247852593969,NA,NA,NA,TRUE
60,10000,10,0.4,0,0.00599785571329126,9.31079905132887e-07,8.96563118302218e-07,0.00168190507784549,0.00197675991992018,NA,NA,NA,TRUE
61,10000,10,0.4,0,0.0271899417276357,0.000661554900403038,0.000382013636094913,0.0450290071334168,0.0450314300926038,NA,NA,NA,TRUE
62,10000,10,0.4,0,0.00272999997690848,1.28470385439721e-06,9.79100957310131e-07,0.00143080967923037,0.00143083761113491,NA,NA,NA,TRUE
63,10000,10,0.4,0,0.0059372302687778,2.50521991257689e-09,6.39943309455049e-09,0.00985162476617629,0.00985135569991975,NA,NA,NA,TRUE
64,10000,10,0.4,0,0.000855051763830885,3.95944001345149e-06,6.15028737915857e-06,0.0234584029715145,0.023455756362286,NA,NA,NA,TRUE
65,10000,10,0.4,0,0.00412260986372344,1.57970171602724e-05,1.25207990235854e-05,0.0282395204865312,0.0282400435549637,NA,NA,NA,TRUE
66,10000,10,0.4,0,0.0646722385731261,0.000997195386149344,0.000872231487634378,0.0617408293404491,0.0617411788496101,NA,NA,NA,TRUE
67,10000,10,0.4,0,0.0981069620600097,5.49940927750251e-05,6.6318841462798e-05,0.262995722197352,0.262979392319816,NA,NA,NA,TRUE
68,10000,10,0.4,0,0.00760959417175594,1.38248791504011e-05,1.05977999577123e-05,0.000422502766431077,0.000423102808453678,NA,NA,NA,TRUE
69,10000,10,0.4,0,1.83049742492836e-07,5.68081787825666e-15,8.65973959207622e-15,4.34547275940389e-09,4.34538929252244e-09,NA,NA,NA,TRUE
70,10000,10,0.4,0,0.0192467212845712,0.00212175064907938,0.00207157167609306,0.618010418952932,0.618006425254589,NA,NA,NA,TRUE
71,10000,10,0.4,0,0.000226997008112914,2.67960392449284e-08,3.35297357656472e-08,0.0046194867516739,0.00461840278370549,NA,NA,NA,TRUE
72,10000,10,0.4,0,0.00269321505016552,3.32270905331133e-07,2.35661258618514e-07,0.0287004168309414,0.0287088324158482,NA,NA,NA,TRUE
73,10000,10,0.4,0,0.000622808178094639,9.38465660332612e-12,5.8519855627992e-12,2.84472083943443e-05,2.84112516132041e-05,NA,NA,NA,TRUE
74,10000,10,0.4,0,8.66812734541598e-05,1.48360849679647e-07,8.53308721460166e-08,0.0520672497546882,0.0520789153120342,NA,NA,NA,TRUE
75,10000,10,0.4,0,0.0127670444050085,2.86746152119529e-06,3.81972070351289e-06,0.00226334746969903,0.00226402693560526,NA,NA,NA,TRUE
76,10000,10,0.4,0,0.00433420312687053,2.56728211255136e-08,1.77709909010559e-08,0.00122728717990372,0.00122762546280654,NA,NA,NA,TRUE
77,10000,10,0.4,0,0.0112091373763918,1.97372570563571e-05,1.89037666866732e-05,0.038105375531449,0.0381214857886499,NA,NA,NA,TRUE
78,10000,10,0.4,0,0.000446150366561928,9.43792161750237e-07,1.26311259318612e-06,0.00112463089540438,0.00112469534095468,NA,NA,NA,TRUE
79,10000,10,0.4,0,0.00702078138289734,4.01839509274587e-07,3.21611343334638e-07,0.00732400855547199,0.00732480905273937,NA,NA,NA,TRUE
80,10000,10,0.4,0,0.078855817455666,0.000130299635035963,0.000105318800741383,0.249794482575328,0.249762091263067,NA,NA,NA,TRUE
81,10000,10,0.4,0,0.00628388286857164,1.70368278051792e-06,1.87626483327819e-06,0.0684957520823266,0.0684727660391437,NA,NA,NA,TRUE
82,10000,10,0.4,0,0.0573496093861777,0.0024868266488098,0.00242964642119459,0.110129765609432,0.110182271600178,NA,NA,NA,TRUE
83,10000,10,0.4,0,0.00252093121778345,2.32887495239732e-08,9.09888209221776e-09,0.000631155036852737,0.000630172584405182,NA,NA,NA,TRUE
84,10000,10,0.4,0,0.00015809378342222,2.10177379736092e-09,7.37184868704333e-10,0.00035204006498657,0.000352071626479992,NA,NA,NA,TRUE
85,10000,10,0.4,0,0.000568419991984824,1.02317113518242e-06,5.86835707139244e-07,0.00194145506037313,0.00194112524454578,NA,NA,NA,TRUE
86,10000,10,0.4,0,0.00193467931624469,9.78585094740207e-08,3.91106529384899e-08,0.00714064754065868,0.00714022119337002,NA,NA,NA,TRUE
87,10000,10,0.4,0,0.000736095513588387,8.23839089266782e-06,7.00247110418939e-06,0.00800182203364153,0.00916355914385563,NA,NA,NA,TRUE
88,10000,10,0.4,0,0.000113013094532228,3.01442644943981e-13,8.78963568595736e-13,0.000248955407612161,0.000249297795304285,NA,NA,NA,TRUE
89,10000,10,0.4,0,0.130387060721965,0.00343527831347438,0.00299648633584504,0.0807764594887588,0.0807904178182963,NA,NA,NA,TRUE
90,10000,10,0.4,0,0.00135772745159974,7.67146434696294e-06,7.01335778152679e-06,0.111691138357529,0.111664444842803,NA,NA,NA,TRUE
91,10000,10,0.4,0,0.000618145231965436,8.81916315426157e-06,9.38644947268141e-06,0.00638587019924042,0.00638639367748838,NA,NA,NA,TRUE
92,10000,10,0.4,0,0.230135377375091,0.0672898362007933,0.0637537260233599,0.343442136049107,0.343424054505508,NA,NA,NA,TRUE
93,10000,10,0.4,0,0.0250654075113302,0.0141887121111363,0.0170588537429138,0.0196308935756511,0.0196185571478256,NA,NA,NA,TRUE
94,10000,10,0.4,0,0.0101654065944037,0.000119266541539536,9.15542296083816e-05,0.105555209675714,0.105518697950716,NA,NA,NA,TRUE
95,10000,10,0.4,0,0.00053610271803202,1.50546101981963e-06,1.44840691040926e-06,0.0013658148591964,0.00136552876549081,NA,NA,NA,TRUE
96,10000,10,0.4,0,0.00537977260171162,4.84616432160063e-05,4.44880954296734e-05,0.0978067832769332,0.0977966286424636,NA,NA,NA,TRUE
97,10000,10,0.4,0,0.00978769210642941,2.91421040059635e-06,1.77236923781798e-06,0.0183023542717927,0.013775795935458,NA,NA,NA,TRUE
98,10000,10,0.4,0,0.0423896377274,1.00730519089968e-07,1.33677574565283e-07,0.0446564162629104,0.0573687165262743,NA,NA,NA,TRUE
99,10000,10,0.4,0,0.163734792403269,0.000386851575541802,0.000216426229962652,0.000259229146610362,0.000259778061446664,NA,NA,NA,TRUE
100,10000,10,0.4,0,0.000892244102623159,1.47617592846397e-09,9.44322176010814e-10,0.000571304657465133,0.000570836492016296,NA,NA,NA,TRUE
1,10000,10,0.4,0,0.000586806219867269,7.58673564087355e-08,4.58951338044855e-08,0.00264748272986759,0.00264908700907344,NA,NA,NA,TRUE
